Fracture Radii List After Isolated Fracture and Cluster Removal
Format: xRadius yRadius Family# (-2 = userPolygon, -1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
48.1449 48.1449 3
57.8753 57.8753 1
33.1398 33.1398 3
51.2913 51.2913 2
56.2322 56.2322 3
49.3651 49.3651 2
169.744 169.744 2
43.5355 43.5355 2
31.514 31.514 2
56.0548 56.0548 2
58.3386 58.3386 3
55.5571 55.5571 3
50.7354 50.7354 3
68.8857 68.8857 1
34.3752 34.3752 3
32.0684 32.0684 3
31.01 31.01 2
40.5944 40.5944 2
32.3207 32.3207 2
44.2853 44.2853 2
37.1502 37.1502 3
47.2386 47.2386 1
36.8343 36.8343 3
58.4353 58.4353 3
31.5065 31.5065 2
51.495 51.495 3
47.2703 47.2703 1
32.598 32.598 3
44.312 44.312 2
33.4862 33.4862 3
72.2655 72.2655 3
36.1883 36.1883 2
30.2245 30.2245 3
67.047 67.047 3
70.9576 70.9576 2
55.6079 55.6079 1
44.4227 44.4227 3
38.2827 38.2827 3
111.251 111.251 3
34.9897 34.9897 3
36.0322 36.0322 3
42.6109 42.6109 3
40.5267 40.5267 3
40.4556 40.4556 3
42.6073 42.6073 3
43.9975 43.9975 3
73.207 73.207 3
58.2948 58.2948 2
34.5447 34.5447 2
35.8026 35.8026 3
39.1147 39.1147 2
143.664 143.664 2
53.8086 53.8086 2
46.1958 46.1958 2
39.0377 39.0377 2
30.339 30.339 2
61.0628 61.0628 2
33.3758 33.3758 3
48.5234 48.5234 3
37.1772 37.1772 3
96.3849 96.3849 1
71.3411 71.3411 3
32.3421 32.3421 2
42.9412 42.9412 2
36.5954 36.5954 3
33.1812 33.1812 3
32.3764 32.3764 2
32.1901 32.1901 1
34.845 34.845 2
66.1676 66.1676 2
117.324 117.324 3
30.0221 30.0221 1
34.0228 34.0228 3
97.8526 97.8526 3
34.9195 34.9195 3
34.8193 34.8193 2
58.4816 58.4816 1
32.2767 32.2767 2
30.226 30.226 2
30.7162 30.7162 3
37.3509 37.3509 2
61.7566 61.7566 3
85.0427 85.0427 3
54.5285 54.5285 3
32.5813 32.5813 1
43.7378 43.7378 2
44.2219 44.2219 1
31.3935 31.3935 2
36.7005 36.7005 2
33.8821 33.8821 2
51.242 51.242 3
63.1716 63.1716 2
40.3997 40.3997 3
36.299 36.299 3
33.464 33.464 1
31.627 31.627 2
139.547 139.547 1
42.369 42.369 3
46.3609 46.3609 3
133.225 133.225 3
31.095 31.095 3
58.396 58.396 3
56.2471 56.2471 2
42.18 42.18 3
36.13 36.13 1
86.1212 86.1212 1
50.3932 50.3932 3
32.691 32.691 2
33.4262 33.4262 3
30.2435 30.2435 2
33.3582 33.3582 3
44.2325 44.2325 2
35.7264 35.7264 3
32.0695 32.0695 3
132.865 132.865 3
63.8464 63.8464 3
73.1071 73.1071 2
33.0908 33.0908 2
47.4196 47.4196 1
111.361 111.361 1
44.1187 44.1187 2
39.3153 39.3153 1
44.9731 44.9731 3
31.3281 31.3281 1
34.8624 34.8624 3
63.3414 63.3414 1
83.0828 83.0828 3
36.6103 36.6103 3
74.6897 74.6897 3
56.3956 56.3956 2
38.0883 38.0883 3
69.5255 69.5255 1
42.8378 42.8378 3
43.7286 43.7286 3
40.4292 40.4292 1
33.643 33.643 3
34.5548 34.5548 3
35.3543 35.3543 3
33.3149 33.3149 2
99.1295 99.1295 1
42.4118 42.4118 2
45.2214 45.2214 2
40.7253 40.7253 2
47.0666 47.0666 3
37.1325 37.1325 1
50.4116 50.4116 2
31.612 31.612 3
34.8479 34.8479 1
37.4351 37.4351 3
31.0793 31.0793 3
58.8429 58.8429 3
64.0698 64.0698 3
32.5818 32.5818 3
42.072 42.072 3
40.6891 40.6891 2
88.9119 88.9119 2
51.7197 51.7197 2
30.2921 30.2921 2
50.8869 50.8869 1
32.8475 32.8475 3
31.3404 31.3404 2
61.0683 61.0683 3
95.6935 95.6935 2
108.83 108.83 1
41.3919 41.3919 3
47.1305 47.1305 2
99.4377 99.4377 3
46.016 46.016 1
33.789 33.789 3
60.6342 60.6342 3
51.037 51.037 2
43.2079 43.2079 3
43.1949 43.1949 3
35.8561 35.8561 3
31.6592 31.6592 1
32.1874 32.1874 2
68.0992 68.0992 1
31.9053 31.9053 3
36.0373 36.0373 1
107.863 107.863 3
32.3327 32.3327 1
35.653 35.653 2
191.115 191.115 3
52.6619 52.6619 1
38.1116 38.1116 3
62.7757 62.7757 3
36.3518 36.3518 3
41.974 41.974 3
59.4207 59.4207 2
34.7698 34.7698 3
32.1168 32.1168 1
37.5495 37.5495 3
76.6584 76.6584 3
540.654 540.654 3
32.7427 32.7427 3
32.1927 32.1927 3
41.0954 41.0954 3
65.4333 65.4333 3
79.4094 79.4094 1
51.4937 51.4937 1
31.4051 31.4051 3
34.3484 34.3484 1
39.2751 39.2751 1
41.913 41.913 1
52.5966 52.5966 3
89.7269 89.7269 1
31.9588 31.9588 3
52.8921 52.8921 2
41.9744 41.9744 1
52.3268 52.3268 3
36.138 36.138 1
74.072 74.072 2
50.3213 50.3213 3
54.2584 54.2584 3
70.9008 70.9008 1
55.8898 55.8898 2
33.7557 33.7557 2
35.4457 35.4457 1
57.2469 57.2469 3
36.1585 36.1585 3
32.2414 32.2414 2
48.0503 48.0503 3
81.7669 81.7669 3
64.5583 64.5583 3
56.4527 56.4527 2
30.4519 30.4519 3
144.073 144.073 3
66.3895 66.3895 3
43.5658 43.5658 1
31.3882 31.3882 2
30.3795 30.3795 1
35.252 35.252 1
43.9488 43.9488 3
38.5741 38.5741 3
32.2908 32.2908 3
30.1523 30.1523 3
30.2638 30.2638 2
164.082 164.082 1
32.1364 32.1364 1
30.62 30.62 3
55.6969 55.6969 1
40.4935 40.4935 3
115.202 115.202 3
60.4508 60.4508 3
48.3958 48.3958 3
30.4402 30.4402 3
35.4585 35.4585 3
54.6147 54.6147 3
32.679 32.679 2
81.4872 81.4872 2
82.0752 82.0752 3
